"Name";"Season";"Club";"Position";"Apps";"Minutes Played";"Distance Run (km)";"Player of the Match";"Goals";"Assists";"xG";"Shots on Target";"Shots";"Penalties Taken";"Penalties Scored";"Successful Passes";"Attempted Passes";"Pass%";"Key Passes";"Successful Crosses";"Attempted Crosses";"Cross%";"Chances Created";"Successful Headers";"Attempted Headers";"Header%";"Key Headers";"Dribbles";"Tackles Won";"Attempted Tackles";"Tackle%";"Key Tackles";"Interceptions";"Clearances";"Mistakes Leading to Goals";"Yellow Cards";"Red Cards";"Fouls";"Fouls Against";"Offsides";"Average Rating";"Acc";"Aer";"Agg";"Agi";"Ant";"Bal";"Bra";"Cmd";"Com";"Cmp";"Cnt";"Cor";"Cro";"Dec";"Det";"Dri";"Ecc";"Fin";"Fir";"Fla";"Fre";"Han";"Hea";"Jum";"Kic";"Ldr";"Lon";"L Th";"Mar";"Nat";"OtB";"1v1";"Pac";"Pas";"Pen";"Pos";"Pun";"Ref";"TRO";"Sta";"Str";"Tck";"Tea";"Tec";"Thr";"Vis";"Wor"
"Shinji Kaido";"6.0";"Tokyo S.C.";"AM (LC)";12,5;1125;194,3;1;3;1;4,89;16;34;0;0;496;612;1066,04;30;9;29;280;7;34;68;622,67;0;26;12;18;760;0;24;19;1;1;0;13;8;6;6,87;17;5;5;11,38;8,69;11;5;5;5;10,46;10;5;13;13;5;13;5;10;12;11,69;5;5;5;5;5;5;10;5;5;20;12,15;5;17;16;5;8;5;5;5;20;6,54;5;10;13;5;13;9,85
"Shinji Kaido";"7.0";"Tokyo S.C.";"AM (LC)";9;810;137,7;0;3;3;4,31;24;33;0;0;383;476;724,54;27;11;36;251,11;9;39;56;582,73;0;25;8;15;425;0;15;11;0;0;0;11;6;9;7,28;17;5;5;15;12,56;15;5;5;5;12,44;10,56;5;13;13,56;5;15;5;10;13;15;5;5;5;5;5;5;10;5;5;20;13;5;17;16;5;8,56;5;5;5;20;8;5;11;13,22;5;14,44;12,56
"Shinji Kaido";"7.0";"Tokyo S.C.";"AM (RL)";3;270;48,7;1;1;0;0,96;3;5;0;0;148;181;244,57;11;8;23;115,28;5;7;14;187,5;0;12;6;10;135;0;7;1;0;0;0;3;2;2;7,37;17;5;5;14;11,67;14;5;5;5;12;10;5;13;13;5;15;5;10;12,67;14,67;5;5;5;5;5;5;10;5;5;20;13;5;17;16;5;8;5;5;5;20;8;5;10,67;13;5;13,67;12
"Shinji Kaido";"8.0";"Tokyo S.C.";"AM (LC)";14;1260;220,8;0;5;4;3,52;20;34;0;0;546;667;1146,66;34;20;69;538,1;12;33;73;524,96;0;46;19;22;855;0;25;17;0;0;0;16;13;8;7,11;18;5;5;15;14,07;15;5;5;5;13,43;12;5;13;14,57;5;17;5;10;13;16;5;5;5;5;5;5;10;5;5;20;13;5;17,64;16;5;10;5;5;5;20;8;5;11;14,79;5;16;13
"Shinji Kaido";"9.0";"Tokyo S.C.";"AM (LC)";13;1170;205,2;0;7;1;5,98;23;44;0;0;545;655;1075,63;27;18;55;449,17;6;27;73;453,84;0;31;9;11;525;0;18;4;0;0;0;12;8;9;7,01;18;5;5;15;16;15;5;5;5;15;12;5;13;16,54;5;18;5;10,69;13;16,08;5;5;5;5;5;5;10;5;5;20;14;5;18;16;5;10;5;5;5;20;10,31;5;11;16;5;17,46;13
"Shion Okamoto";"1.0";"Tokyo S.C.";"M/AM (R)";7;630;103,1;0;1;1;1,43;6;15;0;0;339;387;602,36;25;13;54;191,49;5;16;36;356,67;0;23;8;14;316,67;0;15;5;0;0;0;12;7;8;7,05;15;1;5;10;5;5;5;2;3;10;5;5;10;10;5;14;1;5;10;5;5;1;5;5;1;5;10;5;5;20;14;3;10;13,29;5;5;3;3;3;20;5;5;5;13,29;2;10;10
"Shion Okamoto";"10.0";"CF Catalunya";"AM (RLC)";9,5;855;150,5;1;0;3;2,95;13;29;0;0;483;571;1113,03;24;8;37;247,62;7;29;44;732,78;0;32;16;18;587,5;0;14;10;0;0;0;2;6;1;7,03;18;5;5;16;16;13;5;5;5;16;13;5;15,08;18;5;16;5;16;16;9;5;5;5;5;5;5;5;5;10;20;16;5;16;18;5;10;5;5;5;20;15;10;14;16;5;18;14,85
"Shion Okamoto";"2.0";"CF Catalunya";"M/AM (R)";10;900;142,3;0;4;2;1,38;10;16;0;0;538;606;891,09;11;7;38;170,24;4;46;63;702,27;0;26;16;19;800;0;11;15;0;3;0;16;40;1;6,98;15;5;5;10;10;5;5;5;5;10,6;8,8;5;10;11,2;5;14;5;8;10,2;12;5;5;5;5;5;5;10;5;5;20;14;5;13;14;5;5;5;5;5;20;5;5;10;14;5;10,3;12
"Shion Okamoto";"3.0";"CF Catalunya";"AM (RLC)";16;1440;222,7;1;4;2;5,16;23;45;0;0;984;1095;1435,63;31;15;57;348,34;9;76;132;922,5;0;33;8;14;566,67;0;26;11;0;1;0;18;25;10;7;15;5;5;13;11,88;10;5;5;5;13,5;11;5;10;14;5;14;5;10;14;12;5;5;5;5;5;5;10;5;5;20;14;5;13,13;14,5;5;5;5;5;5;20;5;5;13;14;5;13,69;13
"Shion Okamoto";"4.0";"CF Catalunya";"AM (RLC)";10,5;887;145,1;0;2;1;2,53;11;23;0;0;497;585;1101,65;20;6;17;233,33;7;39;77;661,15;0;21;8;9;500;0;17;11;0;0;0;10;13;3;6,82;16,15;5;5;15;12,85;10;5;5;5;14;11;5;10,54;14,62;5;15,08;5;13;14;12,23;5;5;5;5;5;5;13;5;5;20;14;5;14,31;15;5;5;5;5;5;20;5;5;13;14;5;15;13
"Shion Okamoto";"5.0";"CF Catalunya";"AM (RLC)";12,5;1125;192,5;0;5;3;4,24;19;31;0;0;630;751;1091,23;24;8;30;281,67;6;38;75;719,01;2;27;12;13;775;2;24;19;0;0;0;8;7;3;7,14;17;5;5;15;14,92;10;5;5;5;14,92;11;5;12;15;5;16;5;14,85;15;13;5;5;5;5;5;5;13;5;5;20;15;5;15;16;5;5;5;5;5;20;5;5;13,15;15;5;16;13,15
"Shion Okamoto";"6.0";"CF Catalunya";"AM (RLC)";9,5;855;145,4;0;2;0;2,08;9;18;0;0;486;585;993,29;19;5;22;266,66;6;26;45;446,43;1;16;15;18;800;1;15;16;0;0;0;8;5;3;6,96;17;5;5;16;16;10;5;5;5;16;11;5;12;16;5;16;5;16;15;13;5;5;5;5;5;5;13;5;6,75;20;16;5;16;16,83;5;6,75;5;5;5;20;5;6,42;14;16;5;16;14
"Shion Okamoto";"6.0";"CF Catalunya";"M (C), AM (RLC)";2;180;29,1;0;1;0;0,48;1;4;0;0;97;117;165,24;0;0;4;0;0;4;4;200;0;6;3;3;100;0;5;4;0;0;0;2;1;0;6,95;17;5;5;16;16;10;5;5;5;16;11;5;12;16;5;16;5;16;16;14;5;5;5;5;5;5;13;5;10;20;16;5;16;17;5;10;5;5;5;20;5;10;14;16;5;16;14
"Shion Okamoto";"7.0";"CF Catalunya";"AM (RLC)";3,5;315;53,6;0;0;0;1,78;2;7;0;0;183;224;406,29;2;0;4;0;1;10;16;341,67;1;11;3;3;200;0;15;5;0;0;0;3;2;0;6,89;17,8;5;5;16;16;10;5;5;5;16;11;5;12;17,2;5;16;5;16;16;15;5;5;5;5;5;5;13;5;10;20;16;5;16;17;5;10;5;5;5;20;5;10;14;16;5;16,8;14
"Shion Okamoto";"7.0";"CF Catalunya";"M (C), AM (RLC)";5,5;495;82,9;0;1;1;1,17;3;12;0;0;288;347;582,83;6;2;8;100;1;10;22;260,24;2;11;6;7;300;0;8;6;0;0;0;4;1;2;6,82;18;5;5;16;16;10;5;5;5;16;11;5;12;18;5;16;5;16;16;15;5;5;5;5;5;5;13;5;10;20;16;5;16;17;5;10;5;5;5;20;5;10;14;16;5;17;14
"Shion Okamoto";"8.0";"Seoul MFC";"M (C), AM (RLC)";13,5;1215;205,5;2;6;3;3,47;13;25;0;0;523;640;1138,5;31;16;43;521,43;10;37;66;860,37;1;38;20;24;863,34;0;13;25;0;0;0;6;8;2;7,18;18;5;5;16;16;10;5;5;5;16;11;5;12;18;5;16;5;16;16;15;5;5;5;5;5;5;13;5;10;20;16;5;16;17;5;10;5;5;5;20;5;10;14;16;5;17,79;14
"Shion Okamoto";"9.0";"CF Catalunya";"AM (RLC)";9;810;138,1;0;3;2;3,21;9;19;0;0;347;419;1085,13;17;4;17;191,66;8;30;54;722,86;0;19;16;18;685,71;0;21;18;0;0;0;3;9;2;6,99;18;5;5;16;16;12,77;5;5;5;16;11;5;12;18;5;16;5;16;16;15;5;5;5;5;5;5;13;5;10;20;16;5;16;17,92;5;10;5;5;5;20;12,85;10;14;16;5;18;14
"Siegward OfCatarina";"10.0";"CA Buenos Aires";"D (C)";14;1260;148,5;0;0;0;0,08;1;4;0;0;578;607;1329,05;6;0;3;0;1;180;216;1164,03;17;0;10;11;700;1;35;174;0;1;0;5;0;0;6,87;15;5;13;13;13;8;13;5;5;11;11;5;6;13;8;9;5;5;7;5;13;5;13;15;5;10;10;9;14;20;11;5;16;8;5;14;5;5;5;20;13;13;9;9;5;7;6
"Siegward OfCatarina";"11.0";"CA Buenos Aires";"D (C)";14;1260;156,2;1;3;0;1,18;5;9;0;0;687;711;1347,93;1;0;0;NA;0;149;180;1150,49;17;0;11;16;566,67;6;39;157;2;3;0;14;0;0;6,96;15;5;13;13;13;8;13;5;5;11;11;5;6;13;8;9;5;5;7;5;13;5;13;15;5;10;10;9;14;20;11;5;16;8;5;14;5;5;5;20;13;13;9;9;5;7;6
"Siegward OfCatarina";"12.0";"Athênai F.C.";"D (C)";14;1260;145,1;1;0;1;0,32;1;6;0;0;1209;1232;1376,01;0;0;0;NA;0;213;238;1271,83;31;2;14;17;908,33;6;35;223;0;0;0;6;1;0;7,11;15;5;13;13;13;8;13;5;5;11;11;5;5;13;5;9;5;5;7;5;5;5;13;15;5;6;8;5;14;20;11;5;16;8;5;14;5;5;5;20;13;13;9;9;5;7;6
"Siegward OfCatarina";"3.0";"CA Buenos Aires";"D (C)";16;1440;176;0;0;0;0,62;3;8;0;0;946;1003;1510,75;4;0;1;0;0;153;197;1192,48;22;2;13;18;675;4;36;187;1;3;0;20;3;2;6,61;11,81;5;10;12,63;9;8;10;5;5;9,81;7;5;6;7;8;9;5;5;6;5;11;5;12,81;11,38;5;10;10;9;12,5;20;10,5;5;11;8;5;11,5;5;5;5;20;10;13;9;9;5;7;6
"Siegward OfCatarina";"4.0";"CA Buenos Aires";"D (C)";20;1800;213,2;0;0;0;0,44;4;8;0;0;1071;1159;1804,01;2;1;1;100;0;230;286;1636,44;38;0;22;28;1316,67;5;35;281;1;2;0;12;0;2;6,66;12;5;11,3;13;11,3;8;10,6;5;5;10,9;10,6;5;6;10,6;8;9;5;5;6;5;13;5;13;12;5;10;10;9;14;20;11;5;12,9;8;5;14;5;5;5;20;10;13;9;9;5;7;6
"Siegward OfCatarina";"5.0";"CA Buenos Aires";"D (C)";10;900;107,7;0;2;1;0,8;5;10;0;0;565;590;939,35;2;0;0;NA;1;134;146;913,17;23;0;11;13;766,67;1;20;130;1;1;0;4;0;0;7,16;14,6;5;13;13;13;8;13;5;5;11;11;5;6;13;8;9;5;5;7;5;13;5;13;14,6;5;10;10;9;14;20;11;5;15,6;8;5;14;5;5;5;20;13;13;9;9;5;7;6
"Siegward OfCatarina";"6.0";"CA Buenos Aires";"D (C)";10;900;104,3;2;1;0;0,88;6;11;0;0;788;816;965,54;0;0;1;0;0;174;192;910,52;30;0;15;16;780;5;32;153;0;1;0;3;1;0;7,46;15;5;13;13;13;8;13;5;5;11;11;5;6;13;8;9;5;5;7;5;13;5;13;15;5;10;10;9;14;20;11;5;16;8;5;14;5;5;5;20;13;13;9;9;5;7;6
"Siegward OfCatarina";"7.0";"CA Buenos Aires";"D (C)";14;1260;153,6;2;0;0;0,86;6;15;0;0;1174;1197;1372,42;3;0;1;0;0;235;263;1223,46;29;0;16;17;1066,67;4;60;187;1;4;0;8;1;2;7,64;15;5;13;13;13;8;13;5;5;11;11;5;6;13;8;9;5;5;7;5;13;5;13;15;5;10;10;9;14;20;11;5;16;8;5;14;5;5;5;20;13;13;9;9;5;7;6
"Siegward OfCatarina";"8.0";"CA Buenos Aires";"D (C)";14;1260;155,4;0;0;0;0,42;1;5;0;0;836;871;1331,58;1;0;0;NA;0;189;220;1178,46;23;0;20;25;966,67;8;38;206;0;1;0;4;1;0;6,98;15;5;13;13;13;8;13;5;5;11;11;5;6;13;8;9;5;5;7;5;13;5;13;15;5;10;10;9;14;20;11;5;16;8;5;14;5;5;5;20;13;13;9;9;5;7;6
"Siegward OfCatarina";"9.0";"CA Buenos Aires";"D (C)";14;1260;149,4;0;0;0;0,59;2;5;0;0;710;734;1352,86;1;0;2;0;0;205;235;1197,66;12;0;15;21;591,67;6;51;178;0;2;0;7;2;0;7,12;15;5;13;13;13;8;13;5;5;11;11;5;6;13;8;9;5;5;7;5;13;5;13;15;5;10;10;9;14;20;11;5;16;8;5;14;5;5;5;20;13;13;9;9;5;7;6
"Siilver Druid";"2.0";"Montréal United";"AM (RC)";9;810;119,5;2;3;1;1,36;8;16;0;0;525;575;819,59;13;5;35;69,44;3;23;37;502,87;0;9;11;14;616,67;0;18;13;0;0;0;13;14;3;6,87;12;5;8;9,78;5,22;8,33;5;5;5;7;7;6,33;13;10;7;11,33;5;12;10,22;7;9,33;5;7,56;7;5;5;13;7;8,78;20;5;5;12;10,67;5;10;5;5;5;20;12;7;5;13;5;7;7
"Siilver Druid";"3.0";"Montréal United";"AM (RC)";15,5;1355;217,2;1;4;3;3,09;15;22;0;0;721;826;1378,31;33;23;94;356,76;7;47;76;963,18;0;25;16;20;1041,67;0;21;24;0;0;1;23;24;7;6,9;12;5;8;12;6;12;5;5;5;8;8;7;13;10;8;12;5;13;11;11;10;5;8;7;5;5;13;7;10;20;8;5;13,5;11;5;10;5;5;5;20;12;7;5;14,5;5;9,25;7
"Siilver Druid";"4.0";"Montréal United";"AM (RC)";20;1800;293,5;1;3;7;3,27;15;37;0;0;1074;1259;1703,27;44;20;58;733,82;14;58;94;1141,91;2;31;20;25;983,34;0;37;22;0;1;0;15;14;6;6,86;12;5;8;12;6;12;5;5;5;11,5;8;7;13;11,4;8;12;5;13;12,4;12;10;5;8;7;5;5;13;7;10;20;11,8;5;14;13,1;5;10;5;5;5;20;12;7;9,2;15;5;10,7;7
"Siilver Druid";"5.0";"Adowa Accra FC";"AM (RC)";9;810;133,2;1;4;4;3,65;13;25;0;0;367;430;766,74;32;23;81;248,7;9;29;51;528,33;2;17;16;18;560,71;0;13;15;0;0;0;11;14;8;7,53;12;5;8;12;6;12;5;5;5;13;8;7;13;12;8;12;5;13;13;12;10;5;8;7;5;5;13;7;10;20;13;5;14;14;5;10;5;5;5;20;12;7;11;15;5;11;7
"Siilver Druid";"6.0";"Adowa Accra FC";"AM (RC)";12,5;1087;183,5;0;0;6;1,02;6;13;0;0;469;583;1049,82;24;18;127;160,36;8;33;58;580,48;0;30;17;23;741,67;0;19;13;1;2;0;24;10;16;6,58;12;5;8;12;6;12;4,77;5;5;13;8;7;13;12;8;12;5;13;13;12;10;5;8;7;5;5;13;7;10;20;13;5;14;14;5;10;5;5;5;20;12;7;11;15;5;11;7
"Siilver Druid";"7.0";"Adowa Accra FC";"AM (RC)";14;1260;204,7;0;3;4;1,9;8;16;0;0;624;743;1173,29;32;7;43;167,73;11;37;75;660,95;1;24;18;24;815;0;31;19;1;1;0;10;12;4;6,91;12;5;8;12;6;12;5;5;5;13;8;7;13;12;8;12;5;13;13;12;10;5;8;7;5;5;13;7;10;20;13;5;14;14;5;10;5;5;5;20;12;7;11;15;5;11;7
"Siilver Druid";"8.0";"Adowa Accra FC";"M (C), AM (RC)";1,5;118;19,7;0;0;1;0,28;0;1;0;0;37;44;159,55;2;1;4;50;2;6;9;133,34;0;2;9;12;145,71;0;5;4;0;0;0;1;1;0;6,9;12;5;8;12;6;12;5;5;5;13;8;7;13;12;8;12;5;13;13;12;10;5;8;7;5;5;13;7;10;20;13;5;14;14;5;10;5;5;5;20;12;7;11;15;5;11;7
"Siilver Druid";"9.0";"Adowa Accra FC";"AM (RC)";2;180;29,1;0;0;0;0,4;1;3;0;0;81;92;175,09;3;2;10;28,57;2;3;7;90;0;2;4;5;175;0;4;1;0;0;0;1;1;1;6,46;12;5;8;12;6;12;5;5;5;13;8;7;13;12;8;12;5;13;13;12;10;5;8;7;5;5;13;7;10;20;13;5;14;14;5;10;5;5;5;20;12;7;11;15;5;11;7
"Siilver Druid";"9.0";"Athênai F.C.";"AM (RC)";3;270;47,7;0;0;0;0,26;0;2;0;0;137;154;268,87;7;2;7;58,33;0;12;23;158,33;0;4;7;9;241,67;0;6;7;0;0;0;2;4;0;6,77;12;5;8;12;6;12;5;5;5;13;8;7;13;12;8;12;5;13;13;12;10;5;8;7;5;5;13;7;10;20;13;5;14;14;5;10;5;5;5;20;12;7;11;15;5;11;7
"Sirdsvaldis Miglasķēms";"10.0";"Cairo City";"M (L), AM (LC)";14;1260;215,2;0;3;2;4,56;16;37;0;0;457;543;1173,42;14;5;25;225;9;52;105;671,63;1;25;18;19;966,67;0;42;19;0;1;0;17;5;8;6,59;15;5;5,71;12,14;10;10;5;5;5;10;10;5;10;10;9,64;10;5;13,71;10;10;5;5;5;5;5;5;10;5;5;20;15;5;11,43;15;5;10,93;5;5;5;20;10;5;10;10;5;15;10
"Sirdsvaldis Miglasķēms";"11.0";"Cairo City";"M (L), AM (LC)";14;1260;214;0;1;5;1,64;7;18;0;0;568;707;1125,19;15;4;29;241,67;4;38;88;600,04;0;21;29;38;858,33;0;32;25;1;2;0;9;10;2;6,52;15;5;10;13;10;10;5;5;5;10;10;5;10;10;10;10;5;14;10;10;5;5;5;5;5;5;10;5;5;20;15;5;14;15;5;11;5;5;5;20;10;5;10;10;5;15;10
"Sirdsvaldis Miglasķēms";"12.0";"Cairo City";"M (L), AM (LC)";2;136;23;0;0;0;0,03;0;1;0;0;58;66;173,57;1;0;0;NA;1;5;13;78,57;0;1;4;7;116,67;0;3;2;0;0;0;0;0;0;6,45;15;5;10;13;10;10;5;5;5;10;10;5;10;10;10;10;5;14;10;10;5;5;5;5;5;5;10;5;5;20;15;5;14;15;5;11;5;5;5;20;10;5;10;10;5;15;10
"Sirdsvaldis Miglasķēms";"9.0";"Cairo City";"M (L), AM (LC)";2,5;225;30,2;0;0;0;0;0;0;0;0;99;119;233,75;3;0;7;0;0;1;4;50;0;0;5;6;166,67;0;4;1;0;2;0;6;0;1;6,24;14,67;5;5;10,67;10;8,33;5;5;5;8,33;5;5;8,33;10;5;10;5;5;10;10;5;5;5;5;5;5;8,33;5;5;20;15;5;8,33;15;5;5;5;5;5;20;5;5;10;10;5;15;5
"Sirdsvaldis Miglasķēms";"9.0";"Cairo City";"M/AM (LC)";10,5;945;137,1;0;0;0;0,09;0;1;0;0;477;572;907,64;5;3;26;150;1;24;31;691,66;0;1;29;36;746,67;0;13;17;0;1;0;7;1;1;6,54;15;5;5;11;10;10;5;5;5;10;5;5;10;10;5;10;5;5;10;10;5;5;5;5;5;5;10;5;5;20;15;5;10;15;5;5;5;5;5;20;8,64;5;10;10;5;15;7,18
"Skooma Hulk a Votto";"2.0";"Cairo City";"M/AM (C)";0,5;11;2;0;0;0;0;0;0;0;0;8;9;88,89;0;0;0;NA;0;1;2;50;1;0;0;0;NA;0;0;1;0;0;0;0;0;0;0;10;5;5;5;10;10;5;5;5;10;5;5;5;15;5;5;5;5;15;5;5;5;5;7;5;5;5;5;5;20;10;5;10;15;5;5;5;5;5;20;5;5;10;10;5;12;10
"Skoomina Hulk a Votto";"3.0";"Sydney City";"M/AM (C)";16;1440;235,5;1;0;8;2,25;6;23;0;0;627;775;1294,71;46;19;44;504,77;18;34;63;777,63;0;12;15;19;710;0;25;12;0;2;0;18;13;6;6,99;13;5;5;5;7,25;10;5;5;5;12;7,38;5;5;12;5,25;10;5;10,25;12;5;6,5;5;5;5;5;5;5;5;5;20;12,56;5;13;16,5;5;5;5;5;5;20;8;5;12;15;5;15;9,5
"Skoomina Hulk a Votto";"4.0";"Sydney City";"DM, M/AM (C)";8;720;126;0;1;0;1,35;6;8;0;0;349;419;666,92;14;3;24;57,5;1;22;38;494,76;0;2;10;13;475;0;10;11;0;0;0;3;2;0;6,7;13;5;5;5;10;10;5;5;5;12;11,75;5;5;15;7;12;5;12;12;8;10;5;5;5;5;5;5;5;5;20;13;5;13;20;5;10;5;5;5;20;10;9;12;15;5;15;10,88
"Skoomina Hulk a Votto";"4.0";"Sydney City";"M/AM (C)";11;990;168,5;2;3;2;2,45;8;20;0;0;549;648;926,74;30;11;42;236,36;7;18;29;693,34;0;10;15;20;520;0;14;8;0;0;0;11;10;5;7,23;13;5;5;5;9,82;10;5;5;5;12;10;5;5;12,91;7;12;5;12;12;8;10;5;5;5;5;5;5;5;5;20;13;5;13;20;5;7,18;5;5;5;20;9,09;5,82;12;15;5;15;10
"Skoomina Hulk a Votto";"5.0";"Sydney City";"DM, M/AM (C)";2;180;30,8;0;0;0;0,0800000000000001;0;2;0;0;92;119;149,93;0;0;1;0;0;4;8;100;1;2;1;1;100;0;4;6;0;0;0;0;0;0;6,71;14;5;5;6;12;10;7;5;5;13;12;5;5;15;7;12;5;13;12;8;10;5;5;5;5;5;5;5;5;20;13;5;14;20;5;12;5;5;5;20;12;12;12;15;5;16;14
"Skoomina Hulk a Votto";"5.0";"Sydney City";"M/AM (C)";12;1080;182,7;0;1;2;1,39;4;12;0;0;505;604;994,84;26;5;27;88,57;8;29;50;737,71;2;6;10;15;633,33;0;17;13;0;1;0;7;2;4;6,85;14;5;5;5,58;12;10;6,17;5;5;12,58;12;5;5;15;7;12;5;12,58;12;8;10;5;5;5;5;5;5;5;5;20;13;5;14;20;5;12;5;5;5;20;11,83;12;12;15;5;15,08;13,58
"Skoomina Hulk a Votto";"6.0";"Sydney City";"DM, M/AM (C)";7,5;675;112,6;0;0;0;0,05;0;1;0;0;417;486;678,15;14;0;7;0;5;13;18;463,33;1;3;7;12;308,33;1;10;11;0;0;0;3;1;1;6,8;14;5;5;6;12;10;7;5;5;13;12;5;5;15;7;12;5;13;12;8;10;5;5;5;5;5;5;5;5;20;13;5;14;20;5;12;5;5;5;20;12;12;12;15;5;16;14
"Skoomina Hulk a Votto";"7.0";"F.C. Kaapstad";"M/AM (C)";13,5;1215;200,2;1;1;0;0,68;5;7;0;0;492;609;1129,56;10;2;10;150;5;22;66;515;0;15;12;16;650;0;28;11;0;0;0;3;9;1;6,38;14;5;5;6;12;10;7;5;5;13;12;5;5;15;7;12;5;13;12;8;10;5;5;5;5;5;5;5;5;20;13;5;14;20;5;12;5;5;5;20;12;12;12;15;5;16;14
"Skoomina Hulk a Votto";"8.0";"F.C. Kaapstad";"M/AM (C)";10,5;945;154;0;0;3;0,64;4;7;0;0;606;726;987,1;20;6;14;416,67;3;17;30;580,71;2;13;16;24;730,56;1;19;18;0;0;0;1;2;0;6,83;14;5;5;6;12;10;7;5;5;13;12;5;5;15;7;12;5;13;12;8;10;5;5;5;5;5;5;5;5;20;13;5;14;20;5;12;5;5;5;20;12;12;12;15;5;16;14
"Sky Ryze";"10.0";"Tokyo S.C.";"AM (RC), ST (C)";14;1260;196,5;4;8;0;9,17;47;96;0;0;468;601;1083,36;23;6;21;275;6;138;225;855,98;1;24;9;12;750;0;8;29;0;2;0;7;20;4;7,52;18,71;5;14,14;15,71;17,64;15,71;10,93;5;5;16,79;9,93;4,71;4,71;16,64;5;15,71;5;17,64;15,71;11;4,71;5;17,64;18,79;5;4,93;4,71;4,71;4,71;20;17,71;5;17,71;15,71;9,71;4,71;5;5;5;19,71;17,71;4,71;11,86;15,71;5;13,64;16,71
"Sky Ryze";"11.0";"Tokyo S.C.";"AM (RC), ST (C)";14;1260;191,3;1;9;2;10,07;51;94;0;0;397;516;1081,82;27;10;33;370;7;183;255;1010,75;9;29;5;7;500;0;9;53;1;0;0;12;15;11;7,52;18;5;16;16;18;15;11;5;5;17;10;5;5;16;5;16;5;17;16;11;5;5;17;19;5;5;5;5;5;20;17;5;17;16;10;5;5;5;5;20;18;5;14;16;5;14;16
"Sky Ryze";"12.0";"Tokyo S.C.";"AM (RC), ST (C)";14;1260;224,7;3;12;5;7,53;42;78;0;0;606;771;1097,77;30;8;64;244,17;7;149;183;1138,83;1;50;55;67;1133,49;1;34;28;0;1;0;28;6;11;7,77;18;5;16;15;18;14;11;5;5;16;10;5;5;16;5;15;5;17;16;11;5;5;17;19;5;5;5;5;5;20;17;5;17;16;10;5;5;5;5;20;17;5;14;16;5;14;15
"Sky Ryze";"2.0";"FC Rio";"AM (LC), ST (C)";14;1260;182,5;0;5;3;6,31;24;60;0;0;412;525;1090,94;15;1;9;50;7;186;260;1013,23;5;4;9;10;575;0;9;36;0;1;0;23;26;8;6,94;9,71;5;9;8;10,93;13;12;5;5;11;6;5;5;9,64;9;7;5;11;11;5;5;5;13;15;5;5;5;5;5;20;10,93;5;9,71;10;7;5;5;5;5;20;14;5;11;10;5;7;10,29
"Sky Ryze";"3.0";"Tokyo S.C.";"AM (LC), ST (C)";16;1440;212,6;1;14;1;13,99;48;101;4;4;422;522;1291,43;12;1;6;100;5;180;336;846,8;0;10;14;17;900;0;11;51;0;0;0;19;22;8;7,2;14,5;5;9;10;12;14;12;5;5;11;9;5;5;13;9;9;5;13;13;5;5;5;13;15;5;5;5;5;5;20;11,94;5;13,5;10;7;5;5;5;5;20;14;5;11;12,94;5;7;11
"Sky Ryze";"4.0";"Tokyo S.C.";"AM (RC), ST (C)";20;1800;255,1;1;10;4;17,8;67;166;0;0;933;1123;1657,7;45;5;30;219,99;13;202;305;1321,91;1;19;17;19;900;0;24;18;0;0;0;17;21;12;7,64;16;5;9;10;13,9;14;10;5;5;13,4;10;5;5;14,4;5;9;5;13;13;7;5;5;14;16;5;5;5;5;5;20;15;5;15,35;13;5;5;5;5;5;20;15;5;10,4;13,4;5;11,4;9
"Sky Ryze";"5.0";"Tokyo S.C.";"AM (RC), ST (C)";14;1260;202,7;1;9;2;5,44;25;51;0;0;573;704;1135,08;17;4;15;300;7;89;160;800,74;0;21;11;15;550;0;16;26;0;0;0;7;20;5;7,38;17;5;9;10;14;14;10;5;5;14;10;5;5;15;5;9,93;5;13;13,64;7;5;5;15;17;5;5;5;5;5;20;15;5;16;13;5;5;5;5;5;20;18;5;11;14;5;12;11,79
"Sky Ryze";"6.0";"Tokyo S.C.";"AM (RC), ST (C)";13;1170;185,7;3;8;1;7,31;37;74;0;0;468;595;1024,67;29;3;17;183,33;10;106;172;754,25;0;16;6;7;600;0;12;25;0;0;0;9;11;9;7,55;18;5;11,85;10,46;15;14;11;5;5;14,62;10;5;5;15;5;11,08;5;14,38;15;11;5;5;15;17;5;5;5;5;5;20;17;5;16;15;5;5;5;5;5;20;18;5;12;14,54;5;13;12,85
"Sky Ryze";"7.0";"Tokyo S.C.";"AM (RC), ST (C)";11;990;161,2;1;9;3;6,91;36;60;0;0;403;492;985,91;25;7;34;228,57;7;96;135;816,8;2;19;7;9;566,67;0;12;18;0;2;0;13;5;9;7,54;18;5;12,17;15,75;15,17;14;11;5;5;16;10;5;5;15,42;5;14,67;5;17;15;11;5;5;15;17;5;5;5;5;5;20;17;5;17;15;5;5;5;5;5;20;18;5;12;15;5;13;13,67
